Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0118,50.81,-10.41,78.46,2.62,54.79,3.01,0.23,0.04,Carol,46.81,39.97,41.8,3.94,2.88,171.23,0.55,ISS0992,Bug,Low,16.2,7.66,Update UI,13.23,39.69,31.09,5.55,4.99,0.6,Develop feature,Tech debt,Feature,11.83,6.25,Alice,21.54
SP0312,52.69,5.9,70.89,2.83,-1.86,3.67,1.91,0.46,David,38.61,46.15,35.4,8.26,-0.09,149.38,0.61,ISS0781,Bug,Low,17.1,12.18,Add feature,6.85,49.01,32.67,2.17,2.31,0.94,Fix bug,New module,Feature,10.44,7.85,Carol,9.67
SP0833,24.34,20.21,96.88,10.84,44.33,1.98,9.0,-0.67,Alice,18.76,38.36,25.4,8.54,1.77,88.29,0.92,ISS0282,Task,Low,25.77,7.74,Update UI,22.85,20.67,25.68,3.5,3.07,0.28,Fix bug,New module,Bug,9.64,4.04,Bob,12.62
SP0869,63.65,62.76,55.04,1.72,45.76,2.48,2.85,-0.2,Bob,27.2,67.6,38.82,3.39,-0.3,167.02,0.02,ISS0586,Story,Medium,8.1,5.23,Refactor code,22.09,20.18,20.97,2.05,5.13,0.01,Improve performance,New module,Feature,10.5,10.48,Alice,14.57
SP0028,50.75,60.01,43.21,1.89,64.63,1.11,3.24,-1.13,Bob,57.56,46.17,36.57,6.11,5.63,167.1,0.27,ISS0161,Task,Medium,19.88,11.47,Update UI,18.43,26.98,27.26,1.54,2.15,0.97,Code cleanup,New module,Refactor,6.43,7.46,Bob,12.66
SP0869,61.02,30.4,91.53,0.14,76.07,3.92,0.58,0.21,Carol,35.41,74.05,51.08,6.75,4.31,88.68,-0.26,ISS0201,Task,Low,13.57,8.91,Refactor code,16.47,21.98,13.99,1.15,1.85,0.47,Develop feature,New module,Feature,8.18,4.61,David,4.73
SP0240,41.82,19.62,46.28,7.66,71.91,1.93,4.7,-0.03,Carol,45.32,25.68,39.75,7.82,2.89,254.8,0.15,ISS0116,Task,High,1.18,5.65,Update UI,10.12,45.85,17.17,1.02,4.03,0.41,Develop feature,User request,Bug,5.22,1.47,Bob,6.39
SP0776,27.61,32.06,101.68,8.59,27.58,1.8,9.17,0.14,Alice,17.23,47.73,33.09,2.8,3.51,201.34,0.58,ISS0249,Story,Medium,14.72,7.11,Update UI,21.31,48.78,21.91,3.0,2.28,0.93,Fix bug,Critical bug,Performance,11.95,2.72,David,4.07
SP0938,24.1,31.6,60.2,11.97,54.36,4.45,6.51,0.77,David,27.96,50.43,42.22,5.26,0.91,139.82,0.07,ISS0240,Bug,Medium,11.25,7.2,Fix bug,14.32,40.67,29.48,-0.01,0.95,-0.3,Code cleanup,Critical bug,Feature,7.18,7.03,David,7.0
SP0160,62.91,30.79,64.51,8.26,41.84,2.26,12.04,0.42,Alice,45.79,53.72,46.6,4.33,1.38,143.98,0.37,ISS0372,Story,Medium,2.35,19.21,Update UI,12.44,22.4,26.28,1.11,2.71,0.51,Improve performance,Critical bug,Feature,8.78,5.15,Alice,16.1
SP0299,20.51,36.74,87.34,4.2,54.8,1.68,2.05,-0.4,Carol,38.48,56.64,39.91,3.07,1.23,260.69,-0.0,ISS0664,Bug,Low,27.86,4.12,Fix bug,18.39,37.21,16.84,1.1,-0.18,0.03,Improve performance,Tech debt,Refactor,15.74,7.0,Bob,5.57
SP0835,45.24,54.92,73.17,3.47,45.56,0.93,4.5,0.27,David,46.47,52.22,34.39,5.75,2.63,150.16,1.57,ISS0673,Story,Medium,13.8,6.19,Refactor code,14.56,46.96,33.72,4.81,1.24,-0.23,Code cleanup,Tech debt,Refactor,16.61,2.37,David,9.14
SP0528,57.08,17.8,74.58,7.21,50.08,2.65,13.15,0.73,Bob,29.57,56.37,20.57,4.1,0.26,100.99,0.2,ISS0199,Bug,Medium,6.48,7.29,Update UI,26.32,43.33,23.89,2.58,3.05,0.64,Develop feature,User request,Bug,12.27,5.85,David,4.56
SP0968,44.23,40.52,47.44,1.41,73.75,2.24,-4.58,0.86,Bob,41.13,45.73,25.74,5.63,3.18,136.77,1.3,ISS0666,Story,High,8.13,7.96,Fix bug,10.74,51.06,31.78,-0.08,4.01,-0.59,Fix bug,New module,Refactor,14.15,6.44,David,14.12
SP0873,64.82,55.45,61.49,2.62,66.85,0.95,2.12,0.46,Bob,50.16,53.92,37.79,4.09,2.68,121.74,0.17,ISS0470,Task,Medium,15.03,1.8,Fix bug,19.69,47.34,28.82,1.83,2.1,0.88,Code cleanup,User request,Refactor,3.45,6.84,Alice,21.46
SP0243,58.58,39.37,87.78,4.66,21.42,3.68,5.02,-0.09,Alice,37.68,37.86,34.88,1.19,4.62,188.5,1.36,ISS0419,Bug,Low,6.19,11.13,Fix bug,26.22,27.97,26.0,2.24,3.51,0.36,Improve performance,Tech debt,Bug,9.26,6.31,Bob,15.94
SP0307,87.23,46.09,74.3,2.55,53.86,-0.07,-6.06,0.11,Bob,45.08,43.61,35.93,10.18,0.95,126.69,-0.88,ISS0640,Task,High,10.5,8.73,Refactor code,5.2,17.06,29.96,2.53,2.69,0.65,Fix bug,Tech debt,Feature,14.55,16.43,Alice,28.88
SP0618,70.28,49.44,74.59,8.78,61.8,3.74,-0.41,0.55,Alice,32.61,72.3,36.69,7.73,1.21,117.58,0.25,ISS0998,Bug,Medium,11.11,4.33,Update UI,8.76,31.69,22.74,3.77,2.09,1.06,Develop feature,New module,Refactor,4.6,0.51,Alice,9.87
SP0784,58.97,28.7,83.9,4.37,62.64,1.67,7.42,0.05,Bob,40.4,72.56,49.69,2.7,-1.5,154.75,0.31,ISS0325,Bug,High,5.95,6.05,Refactor code,17.96,36.17,23.4,2.2,2.26,0.3,Fix bug,New module,Performance,7.03,6.03,Bob,19.97
SP0316,72.6,39.85,53.38,7.64,47.3,-0.44,4.91,0.32,Bob,16.27,73.71,42.86,3.47,2.62,60.92,1.04,ISS0300,Task,High,17.5,3.85,Update UI,18.71,47.39,30.48,2.2,1.43,-0.08,Improve performance,Critical bug,Feature,0.56,8.45,David,9.78
SP0250,40.01,23.27,105.13,3.56,55.15,-2.09,5.36,-0.16,Carol,29.69,55.17,30.97,6.79,1.76,145.78,1.78,ISS0820,Story,Low,10.29,7.13,Update UI,13.39,39.68,18.68,1.67,3.08,0.43,Develop feature,Critical bug,Performance,0.55,8.18,Alice,7.91
SP0759,45.82,19.28,49.18,6.7,52.14,-0.02,9.27,0.84,David,36.82,42.27,35.42,3.02,2.02,165.76,-0.14,ISS0105,Story,High,5.13,3.05,Refactor code,1.47,45.39,20.62,0.22,1.05,1.13,Improve performance,Critical bug,Refactor,5.0,7.34,David,21.24
SP0579,34.23,58.1,61.63,10.1,72.25,1.62,2.38,0.01,Carol,42.47,43.13,32.15,6.02,0.83,30.83,0.57,ISS0287,Story,High,16.07,2.84,Refactor code,9.91,39.59,29.33,4.97,1.91,0.21,Fix bug,Tech debt,Feature,17.23,5.14,David,13.6
SP0800,58.4,60.09,63.08,-2.47,6.12,0.8,-4.85,0.76,David,46.69,65.0,29.02,4.26,1.69,83.65,0.44,ISS0142,Story,Medium,14.29,5.35,Update UI,12.55,32.12,23.27,0.97,3.19,0.58,Code cleanup,User request,Feature,1.81,11.63,Carol,7.1
SP0157,41.63,3.17,47.78,3.18,11.43,1.32,7.2,-0.07,Alice,22.62,3.6,39.47,3.54,0.44,126.14,0.34,ISS0951,Task,High,9.02,3.19,Add feature,10.4,34.28,23.67,2.45,1.59,-0.14,Develop feature,User request,Feature,14.13,4.5,Bob,8.18
SP0077,60.65,27.59,97.09,1.67,50.64,-0.3,-5.93,0.19,Bob,44.09,41.24,39.43,5.34,1.48,100.76,-0.13,ISS0335,Task,Medium,16.21,9.84,Add feature,19.41,60.82,36.07,2.73,0.66,0.1,Improve performance,New module,Refactor,7.78,3.68,Carol,12.45
SP0612,54.89,54.65,61.3,4.35,62.53,3.34,6.97,0.61,Alice,32.17,52.19,26.58,4.06,2.44,166.81,-0.2,ISS0221,Task,Low,18.04,1.95,Add feature,13.66,32.45,27.93,2.74,1.23,-0.24,Fix bug,Tech debt,Feature,12.54,10.06,Alice,13.98
SP0041,62.98,1.0,85.13,4.65,13.94,2.3,2.77,-0.33,David,54.71,28.73,42.01,4.76,2.88,122.81,0.66,ISS0671,Bug,Medium,17.43,8.04,Add feature,16.67,40.99,30.49,2.22,0.66,0.57,Improve performance,User request,Bug,10.58,8.81,Alice,16.67
SP0955,76.87,48.65,50.54,4.13,47.59,1.47,4.1,-0.14,Bob,27.1,37.97,16.02,3.13,5.11,222.57,0.09,ISS0194,Bug,Medium,13.94,2.77,Add feature,14.36,68.17,25.5,3.68,1.22,0.35,Improve performance,User request,Feature,16.08,2.23,Carol,14.03
SP0230,30.46,34.2,62.42,4.02,39.64,0.7,-0.08,1.02,Bob,45.73,34.55,41.09,3.16,3.6,181.0,0.78,ISS0511,Story,High,10.86,6.87,Add feature,4.76,7.16,30.88,0.57,1.52,-0.15,Improve performance,Tech debt,Bug,6.23,2.82,Carol,9.36
SP0519,44.31,44.98,70.71,6.35,41.67,5.37,-0.7,0.99,David,33.56,57.63,26.94,5.17,2.75,86.37,0.53,ISS0567,Bug,Low,12.75,5.91,Fix bug,9.95,44.33,44.5,4.78,2.39,0.54,Improve performance,User request,Feature,8.52,5.26,Carol,1.52
SP0871,39.18,71.99,71.33,4.8,61.6,-0.26,-0.02,-0.4,Carol,56.67,29.32,30.49,1.56,-0.25,188.83,-0.36,ISS0531,Bug,High,19.06,5.14,Update UI,10.87,18.74,29.59,2.3,-0.27,0.24,Improve performance,Tech debt,Performance,16.26,11.5,David,10.92
SP0400,55.17,-6.23,60.31,6.32,61.77,0.13,9.01,0.4,Alice,40.2,23.01,28.52,5.26,0.74,167.3,-0.06,ISS0820,Task,Low,18.05,8.13,Fix bug,16.35,38.63,26.38,2.81,0.84,0.82,Code cleanup,Tech debt,Feature,12.86,6.69,Bob,15.32
SP0588,58.98,42.96,71.61,0.81,51.98,1.94,5.58,0.18,Bob,49.63,24.74,25.14,3.64,-0.95,155.94,0.45,ISS0513,Task,Low,14.45,4.68,Fix bug,10.9,55.23,28.47,3.28,-0.09,0.14,Fix bug,Tech debt,Performance,3.47,11.94,David,19.0
SP0070,10.34,42.22,71.08,3.06,9.77,2.29,0.84,-0.41,Bob,45.79,26.39,29.85,7.16,2.25,114.6,0.62,ISS0924,Bug,High,8.77,10.13,Fix bug,22.1,31.59,28.57,2.2,0.17,-0.0,Fix bug,New module,Feature,13.58,4.42,Bob,5.87
SP0552,57.73,56.35,68.5,-0.28,30.86,-1.71,8.34,0.49,Bob,21.09,67.11,36.03,5.78,0.19,107.63,-0.13,ISS0676,Bug,High,13.84,3.82,Refactor code,10.34,42.36,27.7,1.62,2.36,0.27,Fix bug,Tech debt,Performance,19.86,10.87,Alice,6.08
SP0105,53.39,26.85,47.83,1.65,37.12,2.09,1.42,-0.15,David,32.59,45.1,45.62,7.5,2.09,164.89,0.62,ISS0476,Task,High,1.28,9.46,Update UI,15.91,48.49,28.35,2.82,2.3,0.11,Code cleanup,User request,Feature,13.06,8.65,Bob,10.08
SP0763,41.43,31.03,67.47,4.52,18.26,0.86,-1.41,-0.26,David,30.93,54.33,21.68,3.22,2.85,-22.13,0.76,ISS0996,Task,Medium,0.67,3.55,Refactor code,13.54,35.35,16.99,-1.04,0.8,-0.25,Improve performance,New module,Bug,11.8,11.15,Carol,14.61
SP0648,47.62,32.97,105.58,1.72,36.24,4.09,0.28,-0.29,Bob,38.83,53.19,36.94,5.69,-0.05,96.87,0.74,ISS0346,Task,Low,8.49,12.52,Fix bug,12.48,12.37,32.47,2.71,1.28,0.01,Fix bug,User request,Refactor,13.75,5.66,Carol,15.74
SP0239,21.46,39.47,76.92,1.32,40.36,-0.37,1.18,0.1,Bob,47.17,28.35,22.53,4.38,1.6,122.55,0.19,ISS0701,Bug,Low,10.9,8.74,Fix bug,20.71,52.44,24.78,-0.38,2.53,0.82,Fix bug,User request,Feature,10.39,8.3,David,1.31
SP0730,75.81,19.1,67.58,5.64,30.89,3.01,7.52,0.34,Bob,38.99,42.73,29.87,7.61,5.36,184.48,-0.13,ISS0317,Story,Medium,17.16,0.55,Add feature,7.69,49.34,26.16,3.1,0.63,0.35,Code cleanup,User request,Refactor,0.78,7.55,David,16.82
SP0566,56.5,38.46,87.3,0.65,51.74,2.99,3.81,0.42,Bob,40.91,18.39,41.49,3.04,5.01,199.87,0.55,ISS0467,Task,Medium,17.53,9.28,Add feature,21.94,52.28,20.31,2.91,1.94,-0.07,Fix bug,New module,Performance,15.7,7.71,Bob,21.05
SP0436,24.07,45.72,85.49,4.02,39.94,0.64,7.12,0.22,Alice,37.31,66.76,24.45,6.67,0.72,173.86,0.9,ISS0632,Task,Medium,11.59,14.03,Fix bug,10.38,38.38,31.93,1.2,1.5,-0.68,Code cleanup,New module,Feature,7.52,4.96,David,-1.95
SP0680,34.03,49.36,80.52,5.83,34.97,2.35,2.16,0.2,Alice,43.28,57.7,32.89,7.99,-0.42,146.34,0.65,ISS0399,Story,Medium,6.49,6.42,Update UI,3.65,49.02,29.04,3.42,1.09,0.11,Improve performance,New module,Refactor,6.3,4.45,Alice,12.75
SP0423,47.78,48.09,115.66,10.59,34.99,2.86,6.27,0.36,David,56.86,34.54,19.0,3.23,1.63,150.57,0.24,ISS0874,Task,Low,10.92,8.87,Fix bug,9.63,36.52,11.65,1.5,3.76,0.07,Develop feature,Critical bug,Performance,15.54,6.79,David,13.04
SP0286,49.55,12.88,107.19,3.21,107.41,3.03,5.01,-0.22,Bob,46.68,38.85,24.74,3.58,1.35,102.22,-0.57,ISS0073,Task,High,12.62,6.68,Update UI,14.97,26.1,33.07,0.38,0.43,0.32,Code cleanup,Tech debt,Refactor,18.45,3.12,David,20.22
SP0907,42.21,46.22,57.91,2.18,58.97,2.35,14.02,0.18,Bob,49.99,48.05,21.53,5.79,1.82,318.79,-0.07,ISS0540,Task,Medium,17.56,11.0,Add feature,11.67,24.06,9.05,1.3,3.5,0.39,Improve performance,New module,Performance,17.3,7.42,Bob,6.98
SP0254,63.46,51.99,66.65,5.32,25.84,3.35,5.47,0.19,David,15.79,27.77,34.64,0.43,-1.53,129.49,0.31,ISS0654,Bug,High,22.95,5.85,Add feature,18.89,26.74,17.22,1.89,1.91,0.8,Improve performance,New module,Refactor,9.36,9.74,Alice,2.75
SP0453,46.2,28.71,67.76,6.7,53.95,2.66,4.07,-0.74,David,17.99,32.01,31.03,6.73,2.4,183.36,0.71,ISS0214,Story,High,6.83,9.58,Fix bug,6.9,51.24,26.9,1.9,2.34,0.89,Fix bug,User request,Feature,10.3,8.19,Bob,15.68
SP0470,49.66,48.74,77.59,2.83,48.42,2.29,10.55,0.33,Alice,38.19,28.08,31.93,4.06,0.79,93.75,1.04,ISS0435,Task,High,6.65,8.7,Update UI,16.2,25.29,31.96,3.03,2.37,0.12,Code cleanup,Tech debt,Refactor,11.18,9.72,Alice,11.52
SP0029,73.83,25.45,81.85,4.87,80.82,5.1,-0.81,0.59,Carol,27.27,6.27,22.39,5.73,1.13,195.8,1.29,ISS0722,Task,Medium,11.7,7.53,Update UI,18.42,30.85,31.73,-0.76,1.39,0.85,Develop feature,Critical bug,Feature,8.68,14.01,Carol,22.02
SP0828,50.16,38.23,78.0,3.45,31.38,-1.8,1.69,0.04,Bob,38.09,39.39,39.58,0.17,2.28,130.97,-0.12,ISS0526,Story,Medium,14.54,3.95,Fix bug,15.58,38.42,32.36,0.64,3.26,0.8,Improve performance,New module,Feature,13.55,2.83,Carol,27.64
SP0241,56.1,70.98,44.65,8.01,50.67,1.5,5.13,-0.02,Carol,55.8,50.29,58.28,4.02,2.35,193.99,0.31,ISS0366,Story,Medium,13.41,0.86,Add feature,10.45,44.86,21.74,3.76,2.12,-0.18,Fix bug,Critical bug,Performance,20.73,3.11,Alice,16.09
SP0805,27.01,42.4,69.39,-1.87,30.5,0.81,7.24,0.58,Bob,41.23,46.52,44.0,5.28,-0.69,49.88,0.56,ISS0050,Story,High,19.79,8.58,Add feature,30.3,25.44,25.12,0.59,5.06,0.74,Develop feature,New module,Performance,19.41,3.43,Bob,24.01
SP0025,45.15,29.87,73.37,4.03,26.5,1.15,5.26,0.77,Bob,58.31,54.63,38.77,5.33,3.37,219.78,0.68,ISS0768,Story,High,7.5,7.89,Fix bug,26.84,34.94,16.23,2.07,1.17,-0.29,Develop feature,New module,Feature,11.54,7.93,Alice,6.37
SP0286,55.78,3.03,72.0,5.5,38.85,4.15,5.81,0.78,David,49.15,18.61,36.17,5.81,3.35,125.17,0.97,ISS0572,Task,Medium,3.71,5.03,Update UI,17.21,35.75,37.45,2.17,2.79,0.6,Improve performance,Critical bug,Refactor,13.58,6.97,Alice,2.44
SP0768,37.15,1.8,52.59,3.94,76.14,2.97,4.39,-0.48,Alice,27.76,56.37,22.74,5.49,3.03,55.89,0.55,ISS0045,Bug,Medium,13.54,-1.91,Update UI,17.36,26.78,22.48,-1.49,3.18,-0.0,Code cleanup,User request,Performance,9.04,11.74,Alice,11.94
SP0367,48.31,43.41,105.41,2.63,34.53,1.5,8.33,0.88,David,41.83,48.82,46.57,8.39,1.58,157.43,0.38,ISS0748,Story,Medium,12.57,4.57,Fix bug,10.83,30.68,16.31,2.94,0.64,0.84,Fix bug,User request,Feature,10.47,7.43,Alice,18.69
SP0031,41.83,23.39,72.78,3.94,62.49,2.23,0.92,0.39,Carol,37.81,52.12,31.33,3.27,0.99,241.79,-0.46,ISS0389,Story,High,7.49,7.3,Add feature,8.91,48.48,32.63,2.39,5.67,0.33,Code cleanup,User request,Bug,3.09,9.91,Bob,19.64
SP0899,91.18,37.07,76.45,1.11,76.92,-1.34,2.27,0.28,Alice,32.81,15.47,50.63,6.72,2.41,274.04,0.78,ISS0985,Task,Low,4.18,5.17,Fix bug,11.37,60.56,22.45,3.63,3.2,0.56,Fix bug,User request,Performance,8.23,10.07,Carol,15.65
SP0161,54.55,40.42,64.86,-0.33,60.79,1.8,10.99,0.09,Bob,53.25,53.11,15.62,1.27,2.04,256.87,0.5,ISS0852,Story,High,3.85,6.45,Fix bug,14.52,33.07,21.73,2.63,1.64,0.13,Develop feature,Tech debt,Feature,8.68,5.6,David,3.64
SP0234,48.52,34.63,74.3,8.89,44.36,-0.3,2.87,-0.15,Bob,38.77,50.98,37.01,8.71,3.25,92.39,0.78,ISS0594,Story,High,10.1,3.87,Refactor code,22.24,42.76,13.07,1.68,1.7,0.26,Develop feature,Tech debt,Bug,21.68,5.64,Bob,19.8
SP0010,12.07,24.65,56.25,3.41,58.33,2.1,8.21,0.48,Carol,50.31,40.29,30.61,7.24,4.08,248.72,-0.05,ISS0601,Bug,Low,21.23,14.37,Add feature,30.27,42.43,26.47,0.59,2.01,-0.05,Code cleanup,Critical bug,Feature,7.43,5.27,David,5.82
SP0228,47.67,21.78,80.86,1.41,52.8,2.75,4.21,0.22,Alice,34.47,38.36,34.86,5.45,1.87,54.27,0.46,ISS0376,Task,Low,14.96,0.48,Refactor code,13.43,50.35,20.1,1.68,-1.29,0.11,Develop feature,User request,Feature,11.19,6.49,Carol,6.17
SP0393,65.91,31.89,79.69,5.38,61.0,2.91,0.84,-0.08,Alice,30.45,43.92,47.86,4.85,3.37,236.96,1.29,ISS0407,Bug,Low,4.34,8.02,Add feature,9.41,40.79,31.89,0.39,1.85,0.84,Improve performance,User request,Performance,13.5,5.69,David,13.92
SP0466,58.27,34.28,67.1,6.95,64.89,0.78,10.44,-0.06,Alice,31.28,38.29,28.84,8.43,2.06,206.78,1.19,ISS0956,Bug,High,11.68,6.49,Refactor code,10.22,35.9,27.02,0.62,3.3,-0.09,Develop feature,Tech debt,Feature,3.63,6.8,Carol,7.82
SP0248,27.7,30.39,46.86,2.78,35.58,3.63,-1.4,0.39,David,38.65,22.52,29.68,0.8,4.05,161.71,1.51,ISS0671,Story,High,12.63,10.95,Update UI,-2.31,40.12,19.84,0.57,0.62,1.65,Fix bug,New module,Bug,23.5,9.05,Alice,14.23
SP0847,32.41,28.98,81.98,10.42,50.03,2.22,-0.79,0.1,Alice,37.74,65.45,25.45,6.65,0.09,147.98,-0.0,ISS0475,Bug,Low,10.54,7.4,Update UI,10.68,47.71,23.1,1.15,3.79,0.86,Code cleanup,Critical bug,Bug,15.32,4.84,Bob,14.46
SP0687,49.67,26.78,75.37,6.96,62.48,1.03,1.35,0.75,Bob,41.87,53.17,29.82,1.78,1.93,120.1,0.47,ISS0055,Story,Medium,15.74,4.81,Update UI,6.27,52.4,20.89,2.14,1.42,1.5,Code cleanup,Tech debt,Feature,15.11,10.44,Carol,13.65
SP0952,65.11,37.18,61.25,2.17,51.14,2.9,2.45,0.3,David,52.77,65.4,43.59,7.19,3.46,79.12,0.78,ISS0663,Task,Low,12.5,5.33,Update UI,14.64,56.75,26.5,1.93,0.69,0.0,Code cleanup,Critical bug,Feature,17.88,1.89,Carol,23.32
SP0269,30.16,50.23,62.88,5.5,48.94,3.79,2.83,0.42,Carol,47.91,44.81,40.91,7.66,0.44,65.53,0.17,ISS0311,Task,Low,5.12,7.06,Add feature,18.9,37.12,37.34,2.16,4.0,-0.2,Fix bug,Critical bug,Feature,7.09,8.3,Alice,17.43
SP0612,55.79,27.4,59.74,6.16,53.58,0.57,10.32,1.12,Carol,29.32,19.8,25.12,9.85,-0.15,189.71,0.36,ISS0402,Story,Medium,10.44,9.8,Refactor code,13.15,38.41,20.27,2.66,1.87,0.74,Develop feature,New module,Feature,13.56,5.67,Alice,9.81
SP0763,63.78,21.81,91.11,5.77,53.34,1.01,2.47,0.29,Alice,50.1,60.18,32.53,7.05,2.82,121.0,-0.16,ISS0226,Story,High,9.74,10.67,Update UI,5.41,38.32,21.03,1.13,0.54,0.07,Fix bug,Tech debt,Feature,15.28,4.99,Alice,5.26
SP0652,54.39,15.56,45.13,2.57,45.84,-0.45,2.22,-0.86,Bob,33.03,36.1,35.86,6.03,1.23,238.46,0.49,ISS0060,Story,High,9.26,11.09,Refactor code,13.06,64.04,25.82,-0.01,2.76,-0.51,Fix bug,New module,Bug,10.97,9.27,Alice,10.29
SP0591,41.06,47.48,63.71,-0.18,67.3,1.57,8.63,-0.16,Alice,30.24,54.46,27.67,4.13,3.44,93.12,0.1,ISS0440,Story,Low,14.55,0.64,Update UI,13.51,46.45,38.03,0.77,-1.02,-0.0,Fix bug,New module,Refactor,12.81,6.14,Alice,24.62
SP0577,51.86,49.44,87.14,5.11,64.31,2.1,5.35,0.55,Carol,41.15,13.2,26.62,1.4,1.51,216.3,0.73,ISS0672,Story,Low,5.93,10.78,Fix bug,16.26,45.39,43.61,2.77,1.11,0.37,Code cleanup,Tech debt,Performance,10.7,5.41,Carol,8.37
SP0876,45.09,11.79,70.13,1.37,94.92,2.85,-1.83,0.32,Alice,16.65,24.26,46.14,7.15,2.24,203.3,0.42,ISS0169,Bug,Medium,6.88,14.21,Update UI,8.0,21.56,30.25,1.96,3.74,0.9,Develop feature,Tech debt,Refactor,5.93,8.69,Carol,12.13
SP0290,54.89,32.9,47.63,5.11,46.17,0.95,-5.1,0.99,Alice,36.52,45.2,36.01,3.34,-0.37,135.48,-0.63,ISS0345,Bug,Medium,11.5,12.39,Update UI,7.69,25.39,37.93,3.08,1.65,0.07,Improve performance,New module,Performance,11.22,4.8,Bob,4.71
SP0416,59.82,71.44,50.69,7.1,28.23,0.94,9.77,-0.7,Alice,41.36,45.01,41.52,3.18,1.01,127.81,1.47,ISS0530,Bug,Low,11.58,2.57,Update UI,13.46,38.69,42.65,0.4,2.49,0.82,Code cleanup,User request,Refactor,12.84,4.06,Carol,7.0
SP0677,50.0,29.28,63.34,2.56,39.02,3.98,6.56,-0.11,Carol,36.62,78.23,23.9,3.63,0.9,170.44,1.25,ISS0248,Task,High,3.33,14.67,Update UI,13.5,48.11,32.57,2.6,2.01,0.73,Develop feature,Tech debt,Feature,8.44,8.02,Bob,13.81
SP0122,54.51,46.58,63.78,-0.59,47.78,2.86,-2.33,-0.72,Carol,33.55,74.02,44.71,5.66,2.02,242.79,-0.01,ISS0694,Bug,Low,7.28,12.02,Add feature,19.13,49.93,31.67,2.94,-0.52,0.02,Develop feature,Tech debt,Refactor,9.53,7.29,David,14.63
SP0876,35.85,18.33,74.07,0.05,54.53,2.59,-3.35,0.36,Alice,48.62,48.06,19.43,0.76,5.0,259.7,1.11,ISS0919,Story,High,16.51,9.37,Update UI,17.22,47.0,37.02,1.41,-1.0,-0.34,Code cleanup,Critical bug,Refactor,21.38,6.52,Alice,15.26
SP0708,50.38,37.46,70.48,8.55,79.71,3.9,10.44,-0.49,Carol,32.88,25.13,38.56,3.84,3.17,221.98,0.07,ISS0732,Story,Low,2.31,5.7,Update UI,19.61,28.95,27.74,2.43,1.36,0.34,Fix bug,New module,Bug,1.79,1.97,David,16.73
SP0626,64.79,26.76,83.09,6.69,44.03,4.06,11.06,-0.55,Bob,45.11,44.91,47.2,9.2,3.08,155.62,0.54,ISS0335,Bug,Medium,17.14,0.58,Add feature,5.41,35.28,42.67,2.61,2.61,-0.07,Improve performance,User request,Bug,-0.68,11.95,Alice,1.76
SP0286,44.55,42.22,49.97,3.12,61.23,2.73,-2.89,0.8,Bob,48.98,38.92,37.49,2.6,3.05,131.17,0.6,ISS0361,Bug,Medium,8.37,1.8,Refactor code,11.43,49.42,32.09,0.77,1.09,0.91,Code cleanup,New module,Feature,13.15,9.5,David,9.63
SP0802,54.33,40.9,68.05,3.47,58.89,1.35,5.05,0.04,Bob,43.29,16.36,40.18,4.79,1.13,246.63,0.15,ISS0171,Story,High,14.04,7.22,Add feature,10.45,47.06,27.24,2.43,3.59,0.18,Develop feature,New module,Feature,10.71,8.93,Carol,14.69
SP0830,62.9,37.55,28.95,7.27,71.14,2.15,6.32,-0.27,Carol,41.93,43.77,22.53,10.49,3.04,143.15,0.97,ISS0509,Task,Low,6.55,-0.19,Fix bug,3.9,52.83,15.96,2.92,2.41,0.44,Improve performance,Tech debt,Performance,12.22,1.25,Bob,13.77
SP0605,63.01,14.65,78.7,6.41,29.77,1.22,3.45,-0.25,David,30.52,32.11,32.39,3.17,0.18,236.89,-0.01,ISS0237,Story,Low,4.69,12.48,Fix bug,18.16,25.11,30.31,0.82,1.93,0.14,Develop feature,Tech debt,Bug,-1.69,1.57,Alice,13.42
SP0742,59.27,29.76,68.82,-0.07,9.65,3.17,1.11,0.73,Alice,43.96,56.33,22.14,2.07,0.89,122.47,1.29,ISS0330,Task,Medium,12.72,4.62,Add feature,28.04,32.56,34.86,2.56,-0.49,1.04,Fix bug,Tech debt,Bug,10.96,6.74,Bob,18.03
SP0075,59.09,65.62,73.7,4.25,39.01,0.14,2.86,0.26,Alice,36.44,48.1,22.91,9.22,1.44,216.1,0.84,ISS0149,Bug,Low,13.05,6.84,Refactor code,24.18,33.2,33.27,3.3,1.22,0.9,Fix bug,Tech debt,Performance,14.64,6.02,David,8.15
