Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0939,75,75,100.0,3,20,4,-5,1,David,57,60,32,5,0,187.5,1,ISS0939,Task,Low,9,11,Add feature,16,23,29,3,3,0,Develop feature,Tech debt,Feature,18,4,Carol,22
SP0940,49,20,40.82,5,34,1,-5,0,Carol,55,62,20,7,2,310.0,1,ISS0940,Story,Medium,12,9,Update UI,12,41,27,0,3,1,Code cleanup,User request,Refactor,2,1,Bob,3
SP0941,69,55,79.71,9,56,1,3,0,Bob,26,30,43,9,4,69.77,0,ISS0941,Bug,Medium,15,6,Update UI,19,51,21,2,0,0,Develop feature,User request,Feature,15,4,Alice,14
SP0942,78,34,43.59,3,32,4,9,0,David,49,48,29,9,2,165.52,1,ISS0942,Bug,Low,9,2,Update UI,10,41,33,4,3,0,Fix bug,New module,Refactor,5,3,Bob,11
SP0943,64,41,64.06,6,59,4,4,0,Bob,38,51,22,1,4,231.82,1,ISS0943,Bug,Medium,4,2,Update UI,9,46,22,1,4,1,Code cleanup,User request,Bug,10,7,Bob,15
SP0944,24,11,45.83,6,27,3,0,0,Carol,44,40,43,1,4,93.02,0,ISS0944,Story,Low,8,9,Refactor code,14,34,24,4,4,0,Improve performance,User request,Performance,18,11,David,20
SP0945,74,41,55.41,1,24,4,4,0,Alice,35,32,47,3,4,68.09,0,ISS0945,Bug,Medium,5,10,Refactor code,9,41,31,2,4,0,Develop feature,Tech debt,Refactor,4,11,Alice,6
SP0946,75,70,93.33,2,79,2,-1,1,David,59,76,23,6,1,330.43,1,ISS0946,Bug,High,17,8,Add feature,22,47,15,4,2,1,Fix bug,New module,Performance,14,10,Carol,12
SP0947,52,34,65.38,0,28,1,9,0,Alice,27,19,35,2,3,54.29,0,ISS0947,Bug,Low,14,9,Update UI,19,57,27,1,3,1,Code cleanup,Tech debt,Bug,13,5,Bob,19
SP0948,73,57,78.08,7,20,4,-5,0,Bob,37,41,27,1,2,151.85,1,ISS0948,Task,Low,6,4,Fix bug,5,28,27,0,1,0,Develop feature,Tech debt,Bug,17,12,Carol,24
SP0949,20,20,100.0,8,55,2,0,1,Bob,47,52,35,1,3,148.57,1,ISS0949,Story,Low,6,4,Refactor code,12,53,38,2,3,0,Fix bug,Critical bug,Performance,5,3,Alice,10
SP0950,37,24,64.86,3,54,2,0,0,Alice,35,28,46,5,0,60.87,0,ISS0950,Task,Low,5,2,Add feature,8,55,30,2,3,1,Code cleanup,User request,Performance,19,2,Bob,21
SP0951,51,39,76.47,5,21,2,-3,0,Carol,38,48,36,4,2,133.33,1,ISS0951,Task,Low,3,10,Add feature,11,28,23,4,2,0,Develop feature,Tech debt,Feature,4,2,David,11
SP0952,66,57,86.36,8,59,2,7,0,Carol,36,31,38,1,3,81.58,0,ISS0952,Story,Low,14,1,Refactor code,15,34,24,3,3,0,Develop feature,Tech debt,Performance,18,5,Carol,21
SP0953,68,28,41.18,5,42,3,10,0,David,32,22,41,4,3,53.66,0,ISS0953,Task,High,17,10,Fix bug,19,39,20,3,0,0,Develop feature,Tech debt,Performance,2,8,David,9
SP0954,30,26,86.67,8,28,2,2,0,David,26,19,34,3,0,55.88,0,ISS0954,Bug,High,3,4,Fix bug,10,27,19,1,4,0,Code cleanup,User request,Feature,5,8,Carol,12
SP0955,40,29,72.5,3,53,3,8,0,Carol,46,46,35,2,4,131.43,1,ISS0955,Bug,Medium,18,10,Update UI,20,47,16,0,4,1,Fix bug,User request,Refactor,18,12,Alice,23
SP0956,45,37,82.22,7,65,3,9,0,Carol,29,30,34,9,2,88.24,0,ISS0956,Bug,Low,6,10,Refactor code,10,38,25,0,2,1,Develop feature,User request,Feature,8,5,Bob,11
SP0957,44,38,86.36,8,33,2,-5,0,Alice,53,68,44,1,2,154.55,1,ISS0957,Bug,Medium,19,11,Fix bug,25,35,23,4,4,1,Fix bug,New module,Refactor,3,2,Carol,10
SP0958,41,26,63.41,3,23,1,-5,0,Bob,55,73,21,7,0,347.62,1,ISS0958,Story,Medium,19,8,Refactor code,23,30,20,4,0,0,Fix bug,Tech debt,Refactor,13,4,David,14
SP0959,78,57,73.08,4,49,2,0,0,Bob,44,38,30,4,4,126.67,1,ISS0959,Task,High,9,2,Add feature,15,27,22,3,2,0,Improve performance,User request,Refactor,6,7,Carol,6
SP0960,46,20,43.48,7,50,2,4,0,David,25,37,20,5,2,185.0,1,ISS0960,Task,Medium,16,12,Add feature,17,52,23,0,1,0,Fix bug,Tech debt,Feature,17,6,Carol,21
SP0961,68,43,63.24,9,57,2,7,0,Carol,43,61,34,5,2,179.41,1,ISS0961,Bug,High,14,11,Add feature,21,29,23,0,4,0,Fix bug,New module,Feature,9,10,Carol,8
SP0962,32,23,71.88,5,30,1,-5,0,Alice,37,47,45,1,2,104.44,0,ISS0962,Bug,Medium,14,8,Refactor code,21,37,22,0,3,1,Fix bug,Critical bug,Bug,9,7,Carol,13
SP0963,52,47,90.38,6,54,0,0,1,David,42,47,38,6,4,123.68,1,ISS0963,Task,Low,17,1,Update UI,18,54,26,1,0,0,Fix bug,New module,Refactor,14,5,Carol,12
SP0964,53,49,92.45,2,27,0,-5,1,Alice,25,27,23,9,0,117.39,0,ISS0964,Story,Medium,14,1,Update UI,17,22,22,1,0,0,Fix bug,User request,Feature,15,2,Carol,22
SP0965,60,44,73.33,6,22,3,10,0,Carol,48,50,30,2,2,166.67,1,ISS0965,Task,High,3,4,Fix bug,8,59,17,4,4,1,Code cleanup,User request,Bug,12,8,David,14
SP0966,54,36,66.67,7,33,3,8,0,Carol,44,50,24,7,3,208.33,1,ISS0966,Bug,High,4,7,Refactor code,10,46,27,3,1,0,Improve performance,New module,Refactor,7,12,Carol,13
SP0967,20,12,60.0,9,79,1,7,0,Carol,36,52,22,6,4,236.36,1,ISS0967,Bug,High,16,9,Update UI,14,47,33,2,3,0,Develop feature,Tech debt,Feature,17,2,Carol,15
SP0968,40,35,87.5,5,32,4,0,0,Bob,43,39,32,5,1,121.88,1,ISS0968,Story,Medium,14,5,Refactor code,12,25,16,3,1,0,Improve performance,User request,Feature,16,12,Carol,21
SP0969,67,31,46.27,9,64,0,-3,0,Carol,30,27,29,4,0,93.1,0,ISS0969,Task,Medium,6,2,Update UI,11,33,31,1,1,0,Improve performance,User request,Feature,17,8,Bob,23
SP0970,74,47,63.51,8,51,3,8,0,David,45,47,30,4,3,156.67,1,ISS0970,Story,High,7,12,Add feature,15,26,30,1,4,0,Develop feature,New module,Performance,14,7,Alice,20
SP0971,25,18,72.0,5,53,0,8,0,Bob,53,65,37,6,2,175.68,1,ISS0971,Story,Low,15,7,Add feature,19,29,18,4,3,1,Fix bug,Tech debt,Bug,13,3,Alice,18
SP0972,47,22,46.81,8,64,1,9,0,Alice,47,63,21,4,1,300.0,1,ISS0972,Bug,Low,5,11,Fix bug,11,34,32,2,4,0,Develop feature,New module,Feature,19,4,Alice,20
SP0973,36,16,44.44,3,38,1,2,0,David,22,27,26,5,0,103.85,0,ISS0973,Task,Medium,8,2,Add feature,16,50,28,0,4,1,Fix bug,New module,Performance,19,7,David,23
SP0974,24,19,79.17,7,78,4,7,0,David,30,49,28,6,4,175.0,1,ISS0974,Bug,Medium,5,9,Update UI,5,48,16,2,0,0,Develop feature,Tech debt,Bug,15,4,David,13
SP0975,50,20,40.0,3,57,4,9,0,Alice,57,75,29,5,1,258.62,1,ISS0975,Task,High,3,9,Fix bug,10,36,27,2,4,0,Code cleanup,Tech debt,Bug,3,9,David,7
SP0976,24,18,75.0,1,35,1,0,0,Bob,33,26,37,7,1,70.27,0,ISS0976,Bug,Medium,8,3,Fix bug,17,48,35,2,2,0,Improve performance,Critical bug,Performance,3,7,Carol,6
SP0977,57,36,63.16,9,21,3,7,0,David,45,42,42,9,3,100.0,0,ISS0977,Bug,Medium,4,8,Add feature,6,34,34,4,3,0,Fix bug,New module,Bug,4,1,Alice,6
SP0978,22,9,40.91,8,59,0,5,0,David,40,45,26,7,0,173.08,1,ISS0978,Task,High,16,11,Refactor code,16,45,31,1,0,0,Improve performance,Tech debt,Performance,9,1,Carol,7
SP0979,72,62,86.11,4,36,2,7,0,David,58,68,46,7,3,147.83,1,ISS0979,Task,High,2,4,Add feature,4,31,29,0,3,0,Fix bug,User request,Refactor,12,4,Bob,17
SP0980,42,32,76.19,3,74,4,-5,0,Bob,49,48,26,4,3,184.62,1,ISS0980,Bug,Medium,3,3,Add feature,10,44,39,2,0,0,Develop feature,Critical bug,Feature,13,9,Alice,20
SP0981,56,46,82.14,1,53,2,9,1,Bob,27,41,22,1,2,186.36,1,ISS0981,Task,Low,11,1,Fix bug,9,24,34,0,2,0,Develop feature,New module,Performance,5,4,Bob,3
SP0982,72,51,70.83,0,61,3,-1,0,Bob,39,40,31,8,4,129.03,1,ISS0982,Bug,Medium,17,5,Add feature,25,23,19,2,4,0,Develop feature,Tech debt,Bug,10,5,Bob,8
SP0983,56,33,58.93,6,79,4,2,0,David,51,52,26,4,1,200.0,1,ISS0983,Task,Low,16,11,Update UI,17,50,21,1,0,0,Code cleanup,Critical bug,Bug,18,1,Carol,18
SP0984,29,28,96.55,5,35,2,-3,1,Carol,41,56,36,1,0,155.56,1,ISS0984,Bug,Low,16,4,Fix bug,19,22,32,0,0,0,Develop feature,Critical bug,Refactor,17,2,Alice,22
SP0985,29,25,86.21,1,57,3,6,1,Alice,26,20,45,5,4,44.44,0,ISS0985,Bug,Low,15,1,Add feature,14,22,38,3,0,0,Develop feature,User request,Refactor,18,11,Bob,23
SP0986,38,26,68.42,7,79,0,0,0,Carol,28,33,20,8,4,165.0,1,ISS0986,Bug,High,15,10,Refactor code,19,45,25,1,2,1,Code cleanup,Critical bug,Refactor,16,4,Alice,20
SP0987,36,29,80.56,3,21,3,-1,0,Bob,20,10,24,4,0,41.67,0,ISS0987,Story,High,7,8,Update UI,12,36,32,0,3,0,Improve performance,New module,Refactor,8,12,Bob,10
SP0988,40,23,57.5,7,21,4,0,0,David,48,65,35,8,4,185.71,1,ISS0988,Task,High,15,8,Refactor code,13,29,19,2,2,1,Improve performance,Tech debt,Refactor,11,4,Bob,16
SP0989,33,26,78.79,6,45,1,4,0,David,27,25,34,8,2,73.53,0,ISS0989,Bug,Medium,18,8,Update UI,19,21,27,2,0,0,Fix bug,Critical bug,Feature,5,11,Carol,4
SP0990,28,27,96.43,4,32,0,-5,1,Carol,23,24,21,3,4,114.29,0,ISS0990,Story,High,19,3,Refactor code,27,43,32,1,0,0,Improve performance,Critical bug,Performance,15,10,Alice,20
SP0991,65,54,83.08,9,75,2,1,0,Carol,54,48,28,9,2,171.43,1,ISS0991,Bug,High,18,6,Add feature,19,30,16,1,4,1,Fix bug,New module,Refactor,15,6,Carol,14
SP0992,20,12,60.0,9,66,4,3,0,Alice,22,33,26,3,1,126.92,1,ISS0992,Story,Medium,17,12,Update UI,19,43,34,2,2,0,Fix bug,User request,Refactor,15,6,Carol,22
SP0993,70,35,50.0,7,50,1,-4,0,David,59,68,23,1,1,295.65,1,ISS0993,Bug,Medium,9,12,Fix bug,18,54,18,0,2,1,Improve performance,User request,Feature,15,8,Carol,17
SP0994,64,39,60.94,8,79,3,4,0,Carol,26,37,39,2,3,94.87,0,ISS0994,Bug,Low,8,7,Fix bug,17,42,27,3,1,0,Improve performance,Tech debt,Performance,19,12,Carol,20
SP0995,32,25,78.12,4,53,1,9,0,Alice,46,63,37,6,2,170.27,1,ISS0995,Story,Medium,13,9,Refactor code,14,51,38,4,3,0,Code cleanup,New module,Refactor,16,9,Carol,14
SP0996,23,10,43.48,9,58,4,-1,0,Bob,20,33,40,2,1,82.5,0,ISS0996,Story,Medium,10,5,Refactor code,16,42,30,1,1,0,Fix bug,User request,Performance,14,1,Bob,16
SP0997,20,11,55.0,4,22,4,4,0,Carol,46,38,23,6,4,165.22,1,ISS0997,Task,High,15,9,Refactor code,19,53,20,2,1,0,Improve performance,Tech debt,Performance,13,1,Alice,17
SP0998,68,33,48.53,1,27,1,-2,0,Bob,35,29,47,1,0,61.7,0,ISS0998,Task,Low,2,6,Update UI,1,38,22,0,3,1,Improve performance,Tech debt,Feature,3,6,Alice,1
SP0999,59,25,42.37,4,42,3,0,0,Alice,57,48,32,1,0,150.0,1,ISS0999,Story,Low,11,10,Fix bug,9,21,30,1,4,0,Code cleanup,User request,Feature,4,4,Carol,3
SP1000,51,48,94.12,2,33,1,0,1,Bob,26,29,20,5,2,145.0,1,ISS1000,Task,Medium,18,10,Add feature,24,21,27,0,4,0,Improve performance,New module,Refactor,11,11,Alice,17
